Track Name,Album Name,Artist Name(s),Duration (ms),pop,Genres,dance,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
Equal in the Darkness,Equal in the Darkness,"Steve Aoki,Jolin Tsai,MAX",210782,33,edm,0.702,0.777,5,-5.258,0,0.0356,0.179,0,0.108,0.427,114.954,4,3.4496919917864477
Lost In Japan,Shawn Mendes,Shawn Mendes,201200,69,pop,0.71,0.737,10,-6.781,1,0.367,0.255,0,0.106,0.42,104.961,4,6.8583162217659135
夜が明ける,gift,Given,281360,55,anime,0.429,0.957,9,-2.266,1,0.1,0.0127,0,0.251,0.241,90.053,4,4.602327173169062
僕の声,僕の声,Rhythmic Toy World,253986,36,rock,0.514,0.955,0,-1.644,0,0.076,5.87e-05,0,0.262,0.517,103.008,4,7.132101300479124
Red Swan,Red Swan,"Yoshiki,HYDE",263720,64,anime,0.275,0.782,10,-4.689,1,0.0467,0.0521,2.25e-06,0.331,0.154,131.744,4,6.499657768651608
春うらら,春うらら,GENIC,229943,36,anime,0.686,0.842,5,-4.124,1,0.0336,0.0456,0,0.116,0.491,109.971,4,3.994524298425736
光るなら,Milk,Goose house,252133,67,anime,0.491,0.879,6,-2.722,0,0.0652,0.391,0,0.342,0.571,160.092,4,10.102669404517453
HUNTING FOR YOUR DREAM,ANGEL OF SALVATION,GALNERYUS,324453,55,anime,0.277,0.925,11,-3.532,1,0.0586,3.82e-06,8.36e-06,0.0877,0.36,178.036,4,12.479123887748118
Ienai,Batsu to Maru to Tsumi to,RADWIMPS,392186,19,anime,0.429,0.802,11,-3.156,1,0.0342,0.00184,2.39e-06,0.104,0.558,152.104,4,11.31006160164271
Minami's Boogie,Oh! スケトラ!!! ユーリ!!! on ICE/オリジナル・スケートソングCOLLECTION,Taro Umebayashi,212720,29,anime,0.514,0.734,7,-6.859,1,0.0765,0.0792,0.338,0.279,0.538,200.87,4,8.281998631074606
Tsukito Hoshizora,Tsukito Hoshizora,KanoeRana,266133,38,anime,0.509,0.778,1,-3.835,1,0.0273,0.0158,4.96e-06,0.289,0.498,97.566,4,4.498288843258043
Jiyuu no Tsubasa,Shingeki no Kiseki,Linked Horizon,331946,60,anime,0.373,0.972,7,-6.005,1,0.123,0.0619,3.31e-05,0.379,0.0759,157.433,4,7.879534565366187
emo,STRAY SHEEP,Kenshi Yonezu,255826,70,anime,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957,4,4.659822039698836
あの夏へ,久石譲～ギターソロ・アレンジ,Yoshihiro Koseki,287971,26,japanese classical,0.452,0.142,0,-19.175,1,0.08,0.992,0.955,0.0927,0.183,144.773,4,10.94592744695414
ガラスを割れ！,ガラスを割れ！ (Special Edition),Keyakizaka46,222666,44,pop,0.424,0.929,1,-3.601,0,0.0925,0.119,0,0.289,0.548,81.984,4,7.0746064339493495
群青,THE BOOK,YOASOBI,248026,70,anime,0.725,0.853,10,-3.193,1,0.0516,0.305,0,0.115,0.707,134.991,4,4.238193018480493
バイバイ YESTERDAY,バイバイ YESTERDAY,3年E組うた担(渚&茅野&業&磯貝&前原),248800,55,anime,0.591,0.945,0,-2.483,1,0.0675,0.0389,0,0.214,0.96,180.048,4,8.856947296372347
Stand Out Fit In,Eye of the Storm,rock,214573,60,rock,0.615,0.841,11,-5.352,1,0.0416,0.0178,0,0.133,0.316,126.026,4,6.1300479123887746
愛について - Agape,愛について (Agape),"Taro Umebayashi,杉山劉太郎",137931,37,anime,0.121,0.25,11,-11.924,0,0.0348,0.874,0.00714,0.307,0.0398,174.592,3,8.470910335386721
青と夏,Attitude,Mrs. GREEN APPLE,270026,74,anime,0.31,0.891,4,-1.66,1,0.0469,0.00157,0,0.284,0.748,184.886,4,5.505817932922656
ヒカリアレ,檸檬,BURNOUT SYNDROMES,244786,60,anime,0.313,0.941,7,-1.741,1,0.133,0.0112,0,0.363,0.35,178.061,4,8.396988364134154
The Cruel Angel's Thesis (Director's Edit Version),NEON GENESIS EVANGELION (Original Series Soundtrack),Yoko Takahashi,245093,61,anime,0.646,0.677,0,-9.477,0,0.0432,0.0337,2e-06,0.13,0.588,128.125,4,5.7850787132101305
センチメートル,The GARDEN,the peggies,227013,57,anime,0.564,0.922,2,-2.303,1,0.0368,0.00198,5.03e-06,0.231,0.828,139.962,4,3.4524298425735798
Kanzen kankaku Dreamer,Niche Syndrome,rock,252200,53,rock,0.558,0.914,6,-3.395,0,0.0996,0.000191,0,0.132,0.711,94.975,4,14.817248459958932
Pretender,Traveler,OFFICIAL HIGE DANDISM,326842,59,anime,0.538,0.869,8,-3.464,1,0.0275,0.047,0,0.14,0.369,91.972,4,5.590691307323751
キセキ,あっ、ども。おひさしぶりです。,GReeeeN,271160,66,pop,0.641,0.618,0,-4.269,1,0.0259,0.0932,0,0.155,0.338,90.032,4,17.253935660506503
edamame,eat ya veggies,"bbno$,Rich Brian",133706,77,rap,0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,4,3.485284052019165
LIFE'S BEEN GOOD TO ME,Disco Ric in London Town,"Ric Wilson,Yellow Days",320920,28,pop,0.507,0.597,0,-7.524,1,0.0831,0.301,1.84e-06,0.0555,0.469,92.108,4,3.3894592744695413
Kiss Me More (feat. SZA),Planet Her,"Doja Cat,SZA",208666,83,r&b,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,4,3.7727583846680357
Serotonin,if i could make it go quiet,girl in red,182426,61,pop,0.58,0.788,2,-4.714,1,0.259,0.0123,1.84e-05,0.368,0.72,148.992,4,3.9260780287474333
High Hopes,Pray for the Wicked,Panic! At The Disco,190946,79,emo,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4,6.781656399726215
I Can't Wait,I Can't Wait,PJ Morton,131957,48,soul,0.386,0.304,10,-7.425,1,0.0293,0.84,0,0.112,0.241,122.133,4,4.7501711156741955
Come Inside Of My Heart,CLAPCLAPCLAP!,IV Of Spades,246396,76,indie,0.676,0.565,10,-9.411,1,0.03,0.00321,0.000582,0.241,0.689,113.007,4,6.206707734428473
Sinatra,Sinatra,Forrest Nolan,156342,44,pop,0.444,0.301,0,-8.88,1,0.0334,0.886,0,0.183,0.35,95.278,3,4.186173853524983
Dræm Girl,Summer Break Mixtape,No Vacation,234631,52,pop,0.193,0.95,2,-5.918,1,0.217,0.00195,0.78,0.199,0.263,172.775,4,9.719370294
One Day More,One Day More,BIG MAMA,247986,31,k-ballad,0.517,0.504,8,-5.004,1,0.0356,0.492,0,0.191,0.19,135.689,4,3.7754962354551678
CLOUDS,CLOUDS (THE MIXTAPE),NF,243760,64,hip hop,0.788,0.652,1,-3.931,1,0.405,0.373,0,0.755,0.812,128.108,4,4.0219028062970565
coney island (feat. The National),evermore (deluxe version),"Taylor Swift,The National",275320,62,indie,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,4,4.2354551676933605
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Fearless (Taylor's Version),"Taylor Swift,Maren Morris",220839,59,country,0.599,0.494,2,-7.61,1,0.0372,0.816,0,0.101,0.44,142.893,4,3.9835728952772076
"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,229093,78,emo,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,4,19.917864476386036
Go Crazy,Slime & B,"Chris Brown,Young Thug",176960,72,rap,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,4,4.903490759753593
Toosie Slide,Toosie Slide,Drake,247058,70,rap,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4,4.999315537303217
Nonstop,Scorpion,Drake,238614,76,rap,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4,6.762491444
rap,No.6 Collaborations Project,rap,206186,58,pop,0.746,0.787,4,-6.373,1,0.12,0.212,0,0.0669,0.607,95.005,4,5.727583846680356
Talk (feat. Disclosure),Free Spirit,"Khalid,Disclosure",197573,68,house,0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4,5.9958932238193015
Dancing With A Stranger (with Normani),Love Goes,"Sam Smith,Normani",171029,76,pop,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,4,4.424366872005476
Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),"Bazzi,Camila Cabello",180000,70,pop,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,4,6.669404517453799
風のとおり道,久石譲～ギターソロ・アレンジ,Yoshihiro Koseki,279232,27,japanese classical,0.436,0.15,7,-17.835,1,0.0493,0.991,0.944,0.0812,0.278,150.127,4,10.94592744695414
emo,STRAY SHEEP,Kenshi Yonezu,255826,70,anime,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957,4,4.659822039698836
emo,STRAY SHEEP,Kenshi Yonezu,255826,70,anime,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957,4,4.659822039698836
春雷,BOOTLEG,Kenshi Yonezu,288893,63,anime,0.693,0.881,5,-3.176,0,0.0383,0.203,0,0.0553,0.881,124.006,4,7.4195756331279945
HINOMARU,Catharsist,RADWIMPS,353653,18,anime,0.483,0.598,0,-5.841,1,0.0345,0.2,0,0.0954,0.504,139.884,4,4.824093086926762
instagram,instagram,DEAN,255728,63,rap,0.463,0.566,8,-6.195,1,0.145,0.196,0,0.284,0.219,93.921,4,7.268993839835729
emo,STRAY SHEEP,Kenshi Yonezu,255826,70,anime,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957,4,4.659822039698836
노래 (The Song),OO,Zion.T,216626,46,rap,0.815,0.613,7,-5.009,1,0.0323,0.716,0,0.114,0.46,94.979,4,8.167008898015059
Those Days (without you) - Instrument,"Prison Playbook (Original Television Soundtrack), Pt. 9",Zion.T,184577,24,rap,0.766,0.394,10,-8.515,1,0.0775,0.12,0.875,0.202,0.174,172.156,4,7.222450376454483
Yanghwa BRDG,Yanghwa BRDG,Zion.T,229349,52,rap,0.539,0.436,3,-8.73,0,0.0504,0.726,0,0.151,0.37,87.111,4,10.529774127310061
Rain,AUTUMN PLAYLIST 2022,Motohiro Hata,293720,50,anime,0.652,0.685,9,-6.599,1,0.0241,0.282,0,0.151,0.527,91.995,4,2.4421629021218343
I Was Lost Until I Met You,I Was Lost Until I Met You,sad boy with a laptop,108118,36,lo-fi,0.943,0.328,1,-17.3,1,0.0833,0.369,0.884,0.0654,0.668,100.007,4,6.496919917864476
Rain,AUTUMN PLAYLIST 2022,Motohiro Hata,293720,50,anime,0.652,0.685,9,-6.599,1,0.0241,0.282,0,0.151,0.527,91.995,4,2.4421629021218343
just friends,just friends,potsu,172800,54,lo-fi,0.582,0.311,11,-16.603,0,0.0453,0.917,0.681,0.235,0.363,74.976,4,6.713210130047912
Strangeling,emo,Evan Call,131800,30,anime,0.285,0.0229,7,-23.185,0,0.0428,0.974,0.382,0.148,0.129,71.815,5,7.017111567419575
"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)","Adventure Time, Vol. 2 (Original Soundtrack)","Adventure Time,Donald Glover,Madeleine Martin,Roz Ryan",111159,55,comedy,0.639,0.354,0,-14.696,1,0.166,0.877,0.0605,0.097,0.551,142.403,3,5.924709103353867
Be Around Me (feat. chloe moriondo),Be Around Me (feat. chloe moriondo),"Will Joseph Cook,chloe moriondo",181249,44,pop,0.679,0.741,4,-4.848,1,0.112,0.127,1.36e-05,0.523,0.733,165.085,4,4.120465434633813
Immortals,American Beauty/American Psycho,Fall Out Boy,189386,75,emo,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,4,10.212183436002737
Centuries,American Beauty/American Psycho,Fall Out Boy,228360,81,emo,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4,10.212183436002737
My Songs Know What You Did In The Dark (Light Em Up),rock,Fall Out Boy,186826,76,emo,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,4,11.97535934291581
Butter,Proof,BTS,164952,74,pop,0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4,2.814510609
MUFFIN,MUFFIN,"BadBoyHalo,CG5,Hyper Potions,Skeppy,CaptainPuffy",224040,49,bass,0.64,0.857,6,-4.687,1,0.161,0.154,0,0.151,0.713,181.979,4,3.4469541409993156
Piano Man,Piano Man (Legacy Edition),Billy Joel,339000,79,rock,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3,51.403148528405204
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",245426,69,pop,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,4,3.3894592744695413
Maboroshi,Maboroshi,"Hyper Potions,Synthion,MYLK",244323,33,bass,0.586,0.97,2,-1.639,1,0.0622,0.0457,0.0321,0.0624,0.834,169.981,4,6.313483915126626
Visiting Hours,=,Ed Sheeran,215506,67,pop,0.471,0.396,8,-6.654,1,0.0336,0.77,0,0.0729,0.263,149.609,4,3.4387405886379194
Kaikai Kitan,Kaikai Kitan / Ao No Waltz,Eve,221426,72,anime,0.584,0.911,5,-3.515,0,0.09,0.0119,0,0.119,0.606,92.502,4,4.276522929500342
Sign,MICROCOSM,FLOW,236426,65,anime,0.363,0.914,11,-2.899,0,0.0983,0.00183,0,0.335,0.678,177.968,4,14.798083504449007
Sweet Home Alabama,Second Helping (Expanded Edition),Lynyrd Skynyrd,283800,80,rock,0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4,50.96783025
Since U Been Gone,Breakaway,Kelly Clarkson,188960,76,christmas,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,4,21.21013004791239
Castle on the Hill,÷ (Deluxe),Ed Sheeran,261153,79,pop,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4,8.084873374401095
California Gurls,Teenage Dream,"Katy Perry,Snoop Dogg",234653,75,pop,0.789,0.753,0,-3.71,1,0.0537,0.0038,0,0.18,0.403,125.007,4,15.252566735112936
Toxic,In The Zone,Britney Spears,198800,83,pop,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,21.388090349075977
My Way,96 Months,Calvin Harris,219159,80,edm,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4,0.6516084873374401
"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",207333,75,hip hop,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4,13.478439425051334
Stay,Stay,"Zedd,Alessia Cara",210090,75,edm,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,4,8.106776180698152
Play That Song,a girl a bottle a boat,Train,243253,62,pop,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,4,8.180698151950718
Don't Stop Believin' (2022 Remaster),Escape (2022 Remaster),Journey,249600,86,rock,0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4,43.71252566735113
Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,211160,81,pop,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4,24.88158795345654
DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),"USHER,Pitbull",220800,84,r&b,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4,15.011635865845312
Love The Way You Lie,Recovery,"Eminem,Rihanna",263373,84,rap,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4,14.792607802874743
Africa,Toto IV,TOTO,295893,86,rock,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,42.98699520876112
Livin' la Vida Loca,Ricky Martin,Ricky Martin,243160,75,pop,0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4,26.253251197809718
Livin' On A Prayer,Slippery When Wet,Bon Jovi,249293,83,rock,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000206,0.294,0.794,122.509,4,38.63107460643395
Misery,Hands All Over,Maroon 5,216200,54,pop,0.703,0.811,4,-4.872,0,0.0423,0.000307,0,0.199,0.711,102.979,4,15.252566735112936
Life is a Highway,Cars (Original Motion Picture Soundtrack),Rascal Flatts,275640,73,country,0.562,0.934,5,-5.562,1,0.0607,0.00211,0,0.199,0.558,103.042,4,19.252566735112936
Before He Cheats,Some Hearts,Carrie Underwood,199946,76,country,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,4,19.38398357289528
Teenage Dream,Teenage Dream,Katy Perry,227741,76,pop,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.012,4,15.252566735112936
It's a Beautiful Day,To Be Loved,Michael Bublé,199266,64,christmas,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,4,11.978097193702943
Uptown Girl,An Innocent Man,Billy Joel,197706,81,rock,0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,4,41.65366187542779
Love Me Harder,My Everything (Deluxe),"Ariana Grande,The Weeknd",236133,81,pop,0.486,0.712,1,-4.388,0,0.0328,0.00936,0,0.0764,0.244,99.128,4,10.614647501711156
My Life Would Suck Without You,All I Ever Wanted,Kelly Clarkson,211493,67,christmas,0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982,4,16.076659822039698
Womanizer,Circus (Deluxe Version),Britney Spears,224400,80,pop,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,4,16.334017796030118
Storm Clouds,Adventure Island,Purrple Cat,156312,29,lo-fi,0.824,0.134,9,-15.419,0,0.0438,0.697,0.887,0.0869,0.143,100.006,4,3.778234086
promises,beyond the pines,"steezy prime,Tibeauthetraveler",132000,30,lo-fi,0.516,0.0591,7,-25.33,1,0.0349,0.966,0.971,0.0932,0.0926,80.006,4,3.811088295687885
Late Night Drive,Journals,Project AER,155725,19,lo-fi,0.876,0.236,11,-15.37,1,0.0434,0.921,0.902,0.0746,0.132,128.001,4,3.4223134839151266
Dreams Can Come True,Floating Dreams,"BVG,møndberg",155868,20,lo-fi,0.708,0.0149,4,-24.2,1,0.0601,0.808,0.873,0.0693,0.0887,154.014,4,3.838466803559206
The View From The Monastery,Soothing Breeze,Celestial Alignment,135927,34,lo-fi,0.737,0.469,3,-10.853,0,0.0413,0.256,0.805,0.189,0.389,150.01,4,3.6030116358658453
Ballads,Blue Hour,"ENRA,dr. niar",142542,39,lo-fi,0.667,0.28,6,-18.312,0,0.0394,0.944,0.831,0.108,0.167,116.059,3,3.5592060232717317
Ekitai No Gainen,Meditative Flow,Raimu,155126,24,lo-fi,0.722,0.165,10,-13.001,0,0.0525,0.316,0.914,0.103,0.0391,78.983,4,3.4387405886379194
True Colours,Shelter,"Loafy Building,ticofaces,Socrab",167812,23,lo-fi,0.653,0.145,6,-17.902,1,0.0339,0.968,0.894,0.103,0.0557,128.004,4,3.7344284736481863
companion,The Shallows,"hi jude,Towerz",138000,34,lo-fi,0.546,0.377,11,-15.672,1,0.0366,0.67,0.95,0.0714,0.0554,80.006,4,3.7672826830937716
Drippin' Love,A World After,"Krynoze,Slowheal",144794,22,lo-fi,0.486,0.066,4,-22.201,1,0.0287,0.927,0.943,0.0945,0.149,70.02,4,3.4934976043805612
Drifter,Ballerina,Epona,165384,32,lo-fi,0.615,0.224,1,-14.059,0,0.039,0.705,0.861,0.0711,0.208,78.098,4,3.542778918548939
Disappear,Journals,Project AER,171297,22,lo-fi,0.706,0.178,0,-17.611,1,0.0414,0.928,0.896,0.0805,0.141,130.058,4,3.4223134839151266
A fresh breath,Reflections in the moonlight,eugenio izzi,142905,41,lo-fi,0.625,0.0643,4,-16.541,1,0.0468,0.971,0.792,0.0918,0.2,74.062,4,3.805612594113621
Kaigan,Kaigan,"Raimu,Tophat Panda",125982,37,lo-fi,0.545,0.259,4,-15.786,0,0.047,0.848,0.872,0.227,0.0396,83.002,4,3.6030116358658453
Say Amen (Saturday Night),Pray for the Wicked,Panic! At The Disco,189186,62,emo,0.491,0.867,6,-2.313,0,0.103,0.167,0,0.458,0.602,167.965,4,6.781656399726215
anime,Enamel,SID,91320,43,anime,0.51,0.787,5,-9.352,1,0.0721,0.0199,0,0.4,0.622,150.04,4,10.00684462696783
イマジネーション,BEST,SPYAIR,179133,60,anime,0.481,0.938,1,-2.967,1,0.0593,0.00239,2.53e-05,0.118,0.589,101.922,4,10.351813826146476
FLY HIGH!!,檸檬,BURNOUT SYNDROMES,244493,65,anime,0.475,0.961,11,-1.434,1,0.0705,0.0132,0,0.331,0.355,94.466,4,8.396988364134154
獣ゆく細道,三毒史,"Sheena Ringo,Hiroji Miyamoto",220346,52,pop,0.4,0.908,4,-2.352,0,0.0591,0.00496,1.46e-06,0.246,0.51,124.484,4,5.853524982888432
Stick Figure,Human Bloom,RADWIMPS,283653,32,anime,0.603,0.876,0,-2.322,1,0.0605,0.059,0,0.122,0.741,115.514,3,8.358658453114305
ad meliora,ad meliora,THE CHARM PARK,216967,43,anime,0.583,0.552,9,-9.369,1,0.0348,0.675,0.241,0.146,0.375,83.924,4,4.988364134154689
夜に駆ける,THE BOOK,YOASOBI,258838,72,anime,0.663,0.871,8,-5.287,1,0.03,0.00299,1.8e-06,0.337,0.826,130.025,4,4.238193018480493
Yuri on ICE,Yuri on ICE,Taro Umebayashi,220998,48,anime,0.176,0.514,8,-12.05,1,0.0308,0.816,0.637,0.117,0.154,80.018,4,8.432580424366872
Welcome to The Madness,Oh! スケトラ!!! ユーリ!!! on ICE/オリジナル・スケートソングCOLLECTION,"Taro Umebayashi,Steve Mcnair",156946,28,anime,0.219,0.933,1,-7.611,1,0.0809,2.19e-05,0.569,0.378,0.51,136.971,4,8.281998631074606
Cry Baby,Cry Baby,OFFICIAL HIGE DANDISM,240284,59,anime,0.318,0.902,1,-4.605,1,0.131,0.0116,0,0.393,0.437,199.844,4,3.9069130732375084
だから僕は音楽を辞めた,だから僕は音楽を辞めた,Yorushika,242912,70,anime,0.65,0.88,4,-5.326,1,0.0283,0.36,0.00369,0.23,0.921,124.985,4,5.982203969883641
LOST IN PARADISE,LOST IN PARADISE,"ALI,AKLO",327966,65,anime,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,4,4.479123887748118
打上花火,THANK YOU BLUE,"Daoko,Kenshi Yonezu",289577,64,anime,0.625,0.668,6,-4.315,1,0.0249,0.288,0,0.107,0.292,95.968,4,7.285420944558521
You Say Run,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,Yuki Hayashi,228746,62,anime,0.325,0.947,7,-5.102,1,0.107,0.00143,0.966,0.145,0.352,87.406,4,8.722792607802875
炎,炎,LiSA,275000,60,anime,0.477,0.685,2,-4.554,1,0.0325,0.105,0,0.277,0.308,152.04,4,4.473648186173854
Comet,E-SIDE,YOASOBI,213692,41,anime,0.747,0.76,5,-4.472,1,0.04,0.183,0,0.243,0.577,90.005,4,3.3894592744695413
カワキヲアメク,カワキヲアメク,美波,251933,69,anime,0.546,0.808,6,-4.52,0,0.0536,0.0148,0.00014,0.185,0.511,129.165,4,6.1738535249828885
Ref:rain,Penny Rain,Aimer,289986,56,anime,0.472,0.672,7,-4.297,1,0.0287,0.0343,0,0.0936,0.313,77.982,4,5.984941820670773
pop,pop,"MIKA,Ariana Grande,Jason Nevins",200613,57,pop,0.644,0.84,8,-4.808,1,0.0418,0.162,0,0.0599,0.841,99.036,4,13.253935660506503
Brand New You (feat. Brynn Williams & Caitlin Gann),Brand New You (From 13),"Ariana Grande,Brynn Williams,Caitlin Gann",188093,34,pop,0.615,0.902,10,-3.394,1,0.184,0.499,0.00169,0.0396,0.594,131.057,4,10.368240930869268
MONOPOLY (with Victoria Monét),MONOPOLY,"Ariana Grande,Victoria Monét",158586,60,pop,0.893,0.507,0,-8.282,1,0.378,0.702,3.14e-05,0.109,0.695,143.969,4,6.006844626967831
Bang Bang,Sweet Talker (Deluxe Version),"Jessie J,Ariana Grande,Nicki Minaj",199386,80,pop,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4,10.480492813141684
You’ll Never Know,Yours Truly,Ariana Grande,214280,52,pop,0.764,0.842,6,-3.835,1,0.059,0.0546,0,0.0351,0.869,105.015,4,12.251882272416154
imagine,"thank u, next",Ariana Grande,212266,68,pop,0.729,0.476,8,-4.985,1,0.0363,0.378,0,0.12,0.368,62.519,3,6.149212868
exile (feat. Bon Iver),folk,"Taylor Swift,Bon Iver",285634,78,indie,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4,4.692676249144422
멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet),ZZZ,"Zion.T,SEULGI",202342,53,rap,0.739,0.348,0,-7.477,1,0.0613,0.675,0,0.326,0.498,98.047,4,6.466803559206023
Natural Ways,Life Forms,Kupla,171467,29,lo-fi,0.49,0.485,0,-9.038,1,0.0372,0.542,0.911,0.103,0.197,82.003,4,4.673511293634497
A Supplementary Story: You Never Walk Alone,You Never Walk Alone,BTS,156060,55,pop,0.696,0.903,8,-4.788,1,0.151,0.00596,0,0.0668,0.59,127.994,4,8.134154688569472
Porco Rosso - The Bygone Days - Main Theme,Porco Rosso - The Bygone Days - Main Theme,Geek Music,206157,28,anime,0.302,0.151,7,-18.329,0,0.0372,0.977,0.862,0.114,0.0845,77.674,4,6.220396988364135
Eat,Eat,Zion.T,161617,52,rap,0.662,0.293,4,-11.311,1,0.124,0.494,5.16e-06,0.109,0.297,91.154,4,9.875427789185489
You're the Dream I Never Wanna Wake Up From,You're the Dream I Never Wanna Wake Up From,sad boy with a laptop,141000,39,lo-fi,0.756,0.272,2,-16.996,1,0.269,0.332,0.929,0.0885,0.517,159.784,4,6.929500342231348
wake up!,wake up!,Whereisalex,158117,20,bass,0.635,0.379,8,-7.358,1,0.0377,0.0571,0.476,0.114,0.039,84.991,4,5.026694045174538
No Make Up,No Make Up,Zion.T,189154,57,rap,0.731,0.402,9,-5.066,1,0.0556,0.411,0,0.217,0.515,92.255,4,9.475701574264203
