Track Name,Album Name,Artist Name(s),Duration (ms),Popularity,Genres,dance,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
Swirl it please,Swirl it please,RainDear,118356,37,lo-fi,0.7,0.263,10,-14.923,0,0.0454,0.712,0.832,0.119,0.346,72.839,4,0.7638603696098563
Believe,Believe,Pat Laine,144000,1,lo-fi,0.661,0.346,11,-12.758,0,0.037,0.79,0.903,0.204,0.439,129.996,4,0.7446954140999316
Balancing,Balancing,Rooftop Shenanigans,134509,38,lo-fi,0.908,0.377,5,-12.145,1,0.0924,0.567,0.92,0.0898,0.715,89.98,4,2.297056810403833
Gameboy,Gameboy,Cmd q,108000,39,lo-fi,0.649,0.517,4,-9.849,1,0.147,0.909,0.916,0.388,0.751,80.027,4,1.325119780971937
April,April,Young Akino,120000,42,lo-fi,0.57,0.508,10,-9.92,1,0.153,0.792,0.958,0.109,0.208,45.719,3,1.7357973990417521
moonshake,moonshake,Kaptain Kola,130729,37,lo-fi,0.537,0.434,0,-8.532,1,0.14,0.901,0.897,0.101,0.337,157.288,4,1.1800136892539357
Sea Breeze,Green room,Shimon Hoshino,156528,52,lo-fi,0.638,0.412,9,-7.264,1,0.0682,0.881,0.856,0.122,0.338,91.997,4,0.28473648186173856
dance,dance,Wezley Wiz,166285,39,lo-fi,0.734,0.229,3,-10.375,0,0.106,0.788,0.849,0.106,0.421,140.113,4,2.4503764544832305
under the snow,under the snow,herbstreit,150000,41,lo-fi,0.514,0.249,4,-15.415,1,0.0386,0.981,0.89,0.134,0.0372,131.914,4,1.9329226557152634
Lone Moment,Lone Moment,Sofi Tones,136057,50,lo-fi,0.701,0.29,6,-9.184,0,0.327,0.784,0.865,0.0999,0.226,156.188,4,1.051334702258727
Sunday Stroller,Sunday Stroller,Jon Beauté,140751,35,lo-fi,0.664,0.418,9,-8.891,1,0.0465,0.961,0.928,0.143,0.269,133.375,4,1.1663244353182751
Drive,Drive,Sleepy Elk,128918,37,lo-fi,0.769,0.385,5,-11.818,0,0.0433,0.262,0.776,0.379,0.861,73.986,4,2.108145106091718
Pineapple Buddies,Pineapple Buddies,Breakfast For Brunch,118500,46,lo-fi,0.773,0.153,6,-16.781,1,0.109,0.817,0.761,0.213,0.647,80.14,4,2.2012320328542097
Hangout,Hangout,Vice Bertha,131000,39,lo-fi,0.893,0.477,9,-7.623,1,0.0644,0.67,0.5,0.118,0.534,119.968,4,2.1546885694729636
stress,stress,Syzygy X,178285,36,lo-fi,0.663,0.405,9,-9.504,0,0.0355,0.503,0.874,0.123,0.696,139.985,4,1.894592744695414
Pillowy,Pillowy,Cassette Treasures,129868,40,lo-fi,0.746,0.249,9,-16.632,1,0.0539,0.882,0.925,0.112,0.261,120.043,4,1.946611909650924
hjortron,hjortron,bomull,129996,56,lo-fi,0.715,0.319,1,-11.433,1,0.451,0.73,0.532,0.253,0.404,91.77,4,0.810403833
Green Cascade,Green Cascade,Jobii,155455,40,lo-fi,0.684,0.56,9,-7.109,0,0.0552,0.382,0.882,0.343,0.277,79.056,3,1.4948665297741273
hop skip and a jump,hop skip and a jump,drewbee,151058,45,lo-fi,0.755,0.274,0,-10.57,1,0.266,0.748,0.901,0.109,0.235,170.046,4,1.267624914442163
Crispy Sage,Crispy Sage,Dylan Sitts,136458,37,lo-fi,0.766,0.391,6,-10.589,0,0.0781,0.193,0.879,0.114,0.449,78.971,4,1.3032169746748803
Sunny,Sunny,shapes,118398,40,lo-fi,0.659,0.289,7,-17.629,0,0.0351,0.806,0.904,0.111,0.34,159.968,4,2.1820670773442847
Sunset Reflections,Sunset Reflections,slån,120750,39,lo-fi,0.552,0.244,1,-9.618,0,0.0517,0.382,0.874,0.0818,0.246,80.048,4,2.0643394934976045
eggplants & oregano,eggplants & oregano,buggy beats,97569,45,lo-fi,0.781,0.354,4,-8.968,0,0.0953,0.722,0.946,0.111,0.763,159.949,4,1.3963039014373717
disappear,disappear,demxntia,109741,41,lo-fi,0.476,0.36,2,-11.396,0,0.0494,0.96,1.92e-05,0.118,0.0341,140.575,4,7.047227926078029
Amfibius,Amfibius,"invention_,SCayos,Shireen K",187107,23,lo-fi,0.405,0.317,2,-13.238,1,0.0347,0.479,0.919,0.103,0.0914,75.213,4,3.8302532511978096
Mirage,Mirage,"Dreamfield,SUSHI",145127,36,lo-fi,0.438,0.227,0,-15.273,0,0.0267,0.773,0.763,0.106,0.0499,139.987,4,0.8980150581793293
Strength of Nature,Strength of Nature,Juliàn,174721,31,lo-fi,0.477,0.238,2,-16.889,0,0.0295,0.671,0.897,0.326,0.0988,67.057,4,0.97467488
Reprieve,Reprieve,"lil frenchie,Spaniel Mac",134336,29,lo-fi,0.404,0.196,0,-22.857,1,0.0483,0.89,0.909,0.111,0.0702,106.464,4,1.2046543463381245
A Sky Full of Stars,Stressed Success,<3BEAT,245250,49,lo-fi,0.778,0.32,5,-13.29,1,0.142,0.689,0.853,0.105,0.293,80.054,4,0.6105407255304586
Only Love Can Hurt Like This,Stressed Success,<3BEAT,195384,42,lo-fi,0.646,0.382,9,-14.257,1,0.0915,0.432,0.924,0.338,0.319,78.033,4,0.6105407255304586
Mood,001 (other people's songs),lokash,142620,43,lo-fi,0.7,0.413,10,-15.318,1,0.114,0.926,0.8,0.131,0.501,124.011,4,3.293634496919918
I Want It That Way,Covers Collection (Vol. 4),LAV8,214201,44,lo-fi,0.516,0.397,1,-16.86,0,0.0461,0.348,0.82,0.123,0.162,179.997,4,2.7953456536618755
Pearls,Saga,"Casiio,Tah.",155519,44,lo-fi,0.432,0.271,6,-13.135,0,0.0281,0.77,0.354,0.125,0.0892,68.006,4,0.3531827515400411
Perfume,When I Dreamt of You,Lilac,155951,51,lo-fi,0.859,0.0165,4,-17.748,0,0.0627,0.88,0.881,0.0577,0.322,68.037,4,3.8329911019849416
fuji,offline,"Bert,Jhove",165013,51,lo-fi,0.643,0.0787,8,-22.65,0,0.044,0.925,0.909,0.106,0.227,119.989,4,3.7727583846680357
forest cabin,Idyllic,"mell-ø,Ambulo",144000,33,lo-fi,0.717,0.319,3,-12.579,0,0.0349,0.697,0.865,0.0992,0.319,140.074,4,0.4490075290896646
Coral City,Under The Sea,"Nothingtosay,D0d.",128009,39,lo-fi,0.672,0.299,3,-12.847,1,0.0742,0.869,0.871,0.103,0.338,74.949,4,0.4681724845995893
Sunja,Saga,"Casiio,Tah.",144174,43,lo-fi,0.481,0.137,8,-15.518,1,0.0352,0.706,0.916,0.101,0.187,140.07,5,0.3531827515400411
Fidelity,Personages,"Nokiaa,Deauxnuts",160000,39,lo-fi,0.657,0.332,9,-12.438,0,0.0578,0.397,0.841,0.0742,0.54,132.198,4,0.3723477070499658
In Another Life,Hourglass,"D0d.,Monkey Sunset",174000,38,lo-fi,0.641,0.29,1,-14.973,1,0.0391,0.732,0.895,0.0979,0.256,120.033,4,0.3915126625598905
Places,Blue Hour,"ENRA,dr. niar",169620,50,lo-fi,0.62,0.237,7,-15.647,1,0.0291,0.521,0.191,0.0702,0.195,129.96,4,3.5592060232717317
nostalgist pt.2,Idyllic,mell-ø,115125,33,lo-fi,0.723,0.365,5,-13.532,1,0.0766,0.62,0.894,0.119,0.562,80.014,4,0.4490075290896646
As Time Goes By,Moonfern,Ivylake,172000,52,lo-fi,0.755,0.113,7,-23.899,0,0.0527,0.832,0.919,0.102,0.134,120.048,4,3.0992470910335386
pluto's dream,the search for planet x,"Theo Aabel,Wishes and Dreams",168648,35,lo-fi,0.502,0.297,8,-15.202,0,0.0375,0.861,0.924,0.135,0.0941,147.887,4,0.4106776180698152
The Dawn,Cold Thoughts,Nothingtosay,146675,52,lo-fi,0.623,0.17,0,-21.361,0,0.0528,0.921,0.912,0.0972,0.412,144.024,4,2.6721423682409307
outer space,outer space,"j'san,Epektase",152571,51,lo-fi,0.61,0.201,1,-12.793,1,0.0461,0.435,0.91,0.106,0.123,140.068,4,4.216290212183436
Zenith,Distant Worlds 4,Purrple Cat,163031,48,lo-fi,0.724,0.242,9,-16.752,0,0.0381,0.763,0.858,0.11,0.384,120.039,4,0.8898015058179329
Naaris,Saga,"Casiio,Tah.",161189,40,lo-fi,0.449,0.223,9,-17.111,0,0.0293,0.815,0.86,0.0946,0.111,77.47,4,0.3531827515400411
Azure Dreams,Under The Sea,"Nothingtosay,D0d.",145454,38,lo-fi,0.519,0.0896,1,-14.874,1,0.0506,0.874,0.942,0.11,0.0696,66.022,3,0.4681724845995893
Wildflower,After Hours,Blue Wednesday,154310,51,lo-fi,0.771,0.106,2,-17.697,1,0.0767,0.957,0.943,0.1,0.337,87.005,4,4.0629705681040384
Fireflies,Nocturne,"amies,cxlt.",182400,49,lo-fi,0.53,0.123,0,-19.09,0,0.0592,0.925,0.934,0.0724,0.0755,75.002,4,3.7508555783709787
Lighter than Air,Hourglass,D0d.,139638,40,lo-fi,0.611,0.154,10,-17.979,1,0.0314,0.969,0.831,0.115,0.145,110.093,4,0.3915126625598905
Memories We Made,Memories We Made,No Spirit,227532,51,lo-fi,0.556,0.159,1,-17.17,1,0.0315,0.962,0.823,0.1,0.0785,115.507,3,4.574948665297741
Between Us,Between Us,Ali Kaj,178256,49,lo-fi,0.532,0.337,10,-15.089,0,0.108,0.954,0.739,0.307,0.102,55.282,3,1.0650239561943875
Up In The Clouds Again,Up In The Clouds Again,astra division,127856,54,lo-fi,0.654,0.206,10,-15.25,1,0.117,0.934,0.88,0.322,0.557,62.942,4,0.7255304585900069
blossom,blossom,ai sayuri,137142,48,lo-fi,0.501,0.16,8,-20.692,0,0.0333,0.963,0.942,0.123,0.153,139.855,4,1.3004791238877482
projection,projection,love_eight,158222,53,lo-fi,0.923,0.228,7,-12.418,1,0.0634,0.78,0.931,0.0987,0.503,124.98,4,2.642026009582478
aries,aries,$imba,125291,46,lo-fi,0.516,0.265,0,-16.443,0,0.0561,0.924,0.957,0.128,0.297,120.052,4,1.0321697467488022
We Are Love,Amont,Lucavietski,117567,49,lo-fi,0.824,0.155,6,-19.637,0,0.0695,0.665,0.322,0.0777,0.0867,148.11,4,3.1704312114989732
Tough Night,Tough Night,Thin Wire,107082,57,lo-fi,0.704,0.465,3,-12.648,0,0.105,0.916,0.881,0.154,0.755,131.992,4,1.4236824093086926
Altitude,Altitude,Tales of Urbania,131069,49,lo-fi,0.605,0.184,9,-21.113,0,0.0382,0.389,0.84,0.369,0.0654,104.009,4,1.3004791238877482
free bloom,free bloom,Twiggy Fiz,166585,41,lo-fi,0.752,0.465,0,-10.182,1,0.0588,0.767,0.906,0.109,0.17,136.062,4,1.1225188227241616
night train,night train,sienna whisper,136760,45,lo-fi,0.719,0.125,0,-18.018,1,0.0364,0.731,0.908,0.111,0.258,115.062,4,1.051334702258727
BSQT,BSQT,W8lss,115601,48,lo-fi,0.773,0.109,5,-10.038,0,0.0454,0.712,0.822,0.117,0.231,83.012,4,0.33675564681724846
Cali Peaches,Cali Peaches,Meryl Street,147000,45,lo-fi,0.713,0.241,3,-8.793,0,0.0583,0.157,0.86,0.132,0.311,79.982,4,2.6036960985626285
Multiply,Multiply,A & C,126000,55,lo-fi,0.795,0.336,10,-10.65,0,0.112,0.685,0.934,0.11,0.428,75.968,4,1.3579739904175223
Motivation,Motivation,Mr Argyle,141176,48,lo-fi,0.798,0.237,5,-11.578,1,0.0718,0.16,0.868,0.108,0.295,170.046,4,0.32306639288158795
calathea,calathea,Kolorama,106946,46,lo-fi,0.582,0.162,11,-21.019,0,0.0555,0.972,0.895,0.0964,0.181,133.856,4,1.2238193018480492
as the mist clears,as the mist clears,lilibu,174158,50,lo-fi,0.617,0.0518,10,-12.548,1,0.0727,0.785,0.901,0.0996,0.196,83.034,4,0.33675564681724846
Seasons,Seasons,M.I Hakone,124336,53,lo-fi,0.804,0.351,8,-10.686,0,0.244,0.887,0.888,0.107,0.74,76.992,4,1.4537987679671458
embrace,embrace,sellar,144791,52,lo-fi,0.652,0.211,8,-18.85,0,0.224,0.908,0.847,0.35,0.275,80.03,4,0.4517453798767967
Lost,Lost,Slowday,144000,39,lo-fi,0.548,0.193,3,-18.711,1,0.0308,0.96,0.954,0.1,0.0993,149.94,4,0.5859000684462696
Avenues,Avenues,Quinn Rain,149504,47,lo-fi,0.694,0.495,8,-10.449,0,0.0555,0.394,0.932,0.13,0.309,77.063,4,0.7912388774811773
Vortex,Vortex,Zeitgeister,124556,50,lo-fi,0.766,0.0924,0,-17.886,1,0.117,0.897,0.934,0.103,0.237,158.049,4,0.6242299794661191
The Extra Mile,The Extra Mile,Robot Age,127808,55,lo-fi,0.786,0.183,4,-15.087,0,0.0529,0.88,0.918,0.111,0.383,145.966,4,0.45722108145106094
soul,soul,Bus Topp,193958,54,lo-fi,0.422,0.0909,5,-23.049,0,0.0546,0.871,0.886,0.0989,0.0981,69.004,4,1.352498288843258
machine,machine,aroramo,128000,56,lo-fi,0.801,0.262,7,-14.755,0,0.144,0.719,0.85,0.103,0.394,149.935,3,0.31759069130732376
Swaype,Swaype,Wavy Naps,145945,50,lo-fi,0.574,0.246,4,-11.081,1,0.0477,0.788,0.92,0.0834,0.37,148.132,3,1.4729637234770705
Rooftop Nights,Rooftop Nights,My Lucid Dreams,132537,47,lo-fi,0.735,0.286,7,-14.844,1,0.0443,0.828,0.825,0.104,0.189,134.031,4,0.8021902806297057
green velvet,green velvet,Chekkerz,131625,47,lo-fi,0.457,0.0722,3,-20.875,1,0.0392,0.94,0.823,0.115,0.111,105.035,4,1.3716632443531827
wintersun,wintersun,Clocktown Stars,123750,46,lo-fi,0.228,0.165,5,-18.447,0,0.0512,0.955,0.937,0.373,0.0901,64.075,3,1.1800136892539357
peaceful,peaceful,Tooslo,127918,51,lo-fi,0.612,0.17,10,-18.742,0,0.041,0.84,0.894,0.149,0.103,144.198,4,1.3004791238877482
soul,soul,Akkoro,156250,47,lo-fi,0.597,0.162,6,-18.67,1,0.0988,0.915,0.934,0.105,0.0383,68.009,4,0.5859000684462696
Softly Whispering,Softly Whispering,Convivial,187022,53,lo-fi,0.643,0.0408,5,-17.989,1,0.039,0.825,0.921,0.0959,0.152,130.014,4,1.4537987679671458
freddie and me,freddie and me,Ramsey Road,126522,42,lo-fi,0.756,0.146,10,-11.731,1,0.0538,0.611,0.931,0.111,0.223,76.011,4,0.8158795345653662
catch me,catch me,knock on wood,151958,51,lo-fi,0.633,0.138,10,-17.371,1,0.0849,0.958,0.946,0.106,0.0397,77,3,1.4483230663928817
find a way,find a way,Dusty Kadinsky,123000,56,lo-fi,0.781,0.272,10,-9.211,0,0.0678,0.91,0.77,0.136,0.797,79.959,4,0.5913757700205339
sun silhouette,sun silhouette,lilibu,185688,44,lo-fi,0.684,0.342,9,-11.49,0,0.0856,0.784,0.742,0.108,0.282,71.099,4,0.5667351129363449
glow,glow,low&slow,129451,54,lo-fi,0.891,0.347,11,-10.08,1,0.0847,0.941,0.931,0.167,0.331,132.972,4,1.3579739904175223
Dream Drift,Dream Drift,Dozy Duzzn,124285,60,lo-fi,0.686,0.0637,10,-23.875,1,0.038,0.952,0.948,0.102,0.146,112.07,4,0.7392197125256673
Dr3amScape,Dr3amScape,Zeitgeister,123000,45,lo-fi,0.748,0.138,6,-14.896,0,0.321,0.78,0.952,0.125,0.32,80.021,4,0.34223134839151265
Djose Temple,Djose Temple,Naguro,108800,42,lo-fi,0.545,0.285,11,-11.17,1,0.0326,0.696,0.857,0.0999,0.0692,75.032,4,2.316221765913758
Into The Night,Into The Night,makse,172434,41,lo-fi,0.496,0.0726,0,-25.812,1,0.0379,0.881,0.909,0.0887,0.12,68.964,4,1.2238193018480492
Snooze Groove,Snooze Groove,Dozy Duzzn,124324,49,lo-fi,0.335,0.0518,8,-26.628,0,0.0705,0.984,0.936,0.107,0.299,111.893,4,0.6242299794661191
sunflower,aurora,owlh,167874,47,lo-fi,0.675,0.609,10,-8.461,0,0.0377,0.457,0.663,0.0922,0.235,163.031,4,4.7118412046543465
Passionfruit,Feelin' Cute,<3BEAT,242666,43,lo-fi,0.609,0.359,8,-14.12,0,0.131,0.608,0.866,0.544,0.556,179.966,4,2.891170431211499
Castle on the Hill,Stressed Success,<3BEAT,244416,42,lo-fi,0.721,0.486,2,-9.75,1,0.132,0.304,0.777,0.42,0.303,140.012,4,0.6105407255304586
Bitter Sweet Symphony,003 (other people's songs),lokash,210461,42,lo-fi,0.8,0.329,9,-12.913,1,0.0333,0.807,0.903,0.0954,0.541,130.023,4,0.97467488
timbert dies,timbert dies,timbert,182647,32,lo-fi,0.579,0.146,4,-18.802,0,0.0321,0.867,0.807,0.416,0.0876,90.012,4,0.6105407255304586
Flute,Flute,timbert,179129,32,lo-fi,0.434,0.224,0,-18.989,1,0.0316,0.785,0.933,0.143,0.101,87.981,4,0.5722108145106092
you broke me first,Suncovers,owlh,189798,42,lo-fi,0.694,0.378,1,-12.401,0,0.0378,0.381,0.936,0.0864,0.35,124.007,4,2.105407255304586
Eyes Blue Like The Atlantic,001 (other people's songs),lokash,140186,40,lo-fi,0.678,0.362,6,-12.228,1,0.0387,0.564,0.889,0.112,0.579,139.121,4,3.293634496919918
Can't Tame Her,003 (other people's songs),lokash,193235,39,lo-fi,0.587,0.248,6,-13.159,0,0.0316,0.973,0.903,0.102,0.37,135.996,4,0.97467488
used to be young,stories,rosarummet,184000,41,lo-fi,0.694,0.303,4,-13.886,1,0.0643,0.366,0.918,0.141,0.424,149.969,4,1.1663244353182751
Sunset Lover,002 (other people's songs),lokash,178296,40,lo-fi,0.551,0.504,7,-13.403,1,0.0493,0.86,0.853,0.151,0.296,87.947,4,2.757015742642026
Last Night,undercover,owlh,160059,39,lo-fi,0.672,0.725,4,-6.47,0,0.0252,0.0517,0.931,0.105,0.247,99.001,4,1.3579739904175223
Jocelyn Flores,001 (other people's songs),lokash,124166,39,lo-fi,0.718,0.284,11,-12.474,0,0.0351,0.801,0.853,0.103,0.28,72.02,4,3.293634496919918
Red Bottom Sky,I've Seen You Somewhere Before,Miro Mas,212720,39,lo-fi,0.584,0.275,5,-16.245,1,0.292,0.965,0.824,0.125,0.345,119.612,4,2.891170431211499
Love The Way You Lie,Feelin' Cute,<3BEAT,228269,41,lo-fi,0.633,0.328,10,-15.217,1,0.0458,0.904,0.893,0.321,0.119,155.968,4,2.891170431211499
Peaches,001 (other people's songs),lokash,170487,40,lo-fi,0.714,0.376,0,-12.742,1,0.0676,0.458,0.865,0.0973,0.192,163.804,4,3.293634496919918
High and Dry,003 (other people's songs),lokash,261959,39,lo-fi,0.718,0.324,9,-14.701,1,0.0556,0.884,0.838,0.103,0.328,82.019,4,0.97467488
I Wanna Be Yours,003 (other people's songs),lokash,170909,40,lo-fi,0.662,0.388,0,-18.846,0,0.0427,0.933,0.955,0.0989,0.675,132.075,4,0.97467488
July,undercover,owlh,147692,40,lo-fi,0.856,0.486,9,-7.006,0,0.0556,0.435,0.914,0.329,0.478,143.017,4,1.3579739904175223
re:stacks,002 (other people's songs),lokash,288250,38,lo-fi,0.528,0.289,7,-12.336,1,0.0314,0.894,0.9,0.0806,0.195,60.02,4,2.757015742642026
Ms. Jackson,Feelin' Cute,<3BEAT,240374,41,lo-fi,0.704,0.295,9,-14.571,0,0.151,0.289,0.887,0.17,0.452,79.961,4,2.891170431211499
The Silent Train,Ryokan Steam Machine,Kamakuras,157894,29,lo-fi,0.747,0.295,9,-16.434,0,0.12,0.757,0.901,0.0885,0.226,76.025,4,1.5496235455167693
Portals,Portals,Miro Mas,161025,30,lo-fi,0.538,0.26,4,-17.224,0,0.0422,0.909,0.932,0.0805,0.193,73.012,4,2.412046543463381
Punk,timbert timbert,timbert,174533,28,lo-fi,0.267,0.173,11,-20.045,0,0.0275,0.85,0.864,0.0904,0.0924,93.337,4,0.4380561259411362
I can drew fadn,timbert timbert,timbert,171373,28,lo-fi,0.451,0.155,6,-19.718,1,0.0364,0.787,0.941,0.123,0.257,116.274,1,0.4380561259411362
Feel It Still,002 (other people's songs),lokash,175874,40,lo-fi,0.706,0.177,6,-17.672,0,0.0533,0.976,0.914,0.0784,0.65,139.879,4,2.757015742642026
Life,Mirage,Slumberville,130337,36,lo-fi,0.615,0.112,4,-18.091,0,0.0342,0.941,0.954,0.111,0.122,74.029,4,5.363449691991787
Animal,002 (other people's songs),lokash,192857,39,lo-fi,0.767,0.361,5,-11.835,1,0.0381,0.763,0.92,0.113,0.292,112.019,4,2.757015742642026
understand,stories,rosarummet,143544,39,lo-fi,0.718,0.26,5,-15.171,1,0.0501,0.596,0.898,0.0916,0.103,79.012,4,1.1663244353182751
Ryokan Steam Machine,Ryokan Steam Machine,Kamakuras,171384,28,lo-fi,0.618,0.105,4,-22.488,0,0.0434,0.914,0.919,0.106,0.209,130.057,4,1.5496235455167693
THATS WHAT I WANT,undercover,owlh,164800,39,lo-fi,0.77,0.28,1,-6.186,0,0.229,0.00464,0.864,0.105,0.726,74.993,4,1.3579739904175223
4WD,timbert,timbert,107999,28,lo-fi,0.344,0.267,6,-16.524,1,0.152,0.896,0.827,0.331,0.373,77.994,4,4.826830937713894
golden hour,stories,rosarummet,180170,41,lo-fi,0.486,0.235,8,-14.364,1,0.0287,0.94,0.89,0.181,0.19,176.07,3,1.1663244353182751
Stay High,I've Seen You Somewhere Before,Miro Mas,191819,42,lo-fi,0.625,0.31,5,-14.315,1,0.0464,0.951,0.922,0.684,0.218,128.01,4,2.891170431211499
(Sittin' On) the Dock of the Bay,Covers Collection (Vol. 2),LAV8,132989,40,lo-fi,0.833,0.373,0,-13.174,1,0.583,0.424,0.857,0.0836,0.274,194.138,4,3.5044490075290895
Apologize,I've Seen You Somewhere Before,Miro Mas,156716,39,lo-fi,0.734,0.132,6,-19.555,1,0.039,0.969,0.926,0.186,0.59,111.968,4,2.891170431211499
Seven Nation Army,Covers Collection (Vol. 3),LAV8,220561,41,lo-fi,0.754,0.287,10,-14.028,0,0.131,0.399,0.84,0.116,0.56,90.035,4,2.9295003422313486
All That I Need,All That I Need,"Ebony Loren,Matthew Ifield,Sebastian Kamae",222457,53,lo-fi,0.807,0.31,2,-8.069,1,0.0761,0.696,0,0.169,0.63,117.968,4,2.4695414099931554
Lonely,Covers Collection (Vol. 3),LAV8,197428,40,lo-fi,0.779,0.316,0,-17.397,0,0.0802,0.567,0.883,0.279,0.623,140.005,4,2.9295003422313486
A Hilly Town (From Whisper Of The Heart),Studio Ghibli Sleep,"Jiro Setsuko,Mellow Strings",89423,52,lullaby,0.436,0.0213,1,-33.673,1,0.0498,0.989,0.832,0.104,0.414,65.817,4,1.9411362080766599
Sho's Waltz (From The Secret World Of Arrietty),Studio Ghibli Sleep,"Jiro Setsuko,Marlon",91418,52,lullaby,0.46,0.00783,8,-35.713,1,0.047,0.993,0.967,0.11,0.332,76.576,3,1.9411362080766599
Sheeta's Decision (From Laputa: Castle In The Sky),Studio Ghibli Sleep,"Jiro Setsuko,Flynn Bridgewater",93344,52,lullaby,0.478,0.00646,1,-34.857,0,0.0473,0.977,0.932,0.085,0.0398,75.681,4,1.9411362080766599
Miles To Your Heart,Miles To Your Heart,rock,180923,23,nightcore,0.617,0.535,1,-11.29,1,0.0626,0.701,0,0.121,0.492,129.996,4,5.689253935660506
It's Raining,It's Raining,Vincent Blue,214326,49,musicals,0.656,0.369,10,-6.348,1,0.0354,0.565,0,0.197,0.787,77.987,4,6.026009582477755
Is This Love,VINCENZO (Original Television Soundtrack) Pt. 5,Aalia,217889,38,musicals,0.375,0.242,1,-13.164,1,0.102,0.937,2.72e-05,0.118,0.227,204.202,3,3.997262149212868
Satisfied,Hamilton (Original Broadway Cast Recording),"Renée Elise Goldsberry,Original Broadway Cast of Hamilton",329228,72,musicals,0.707,0.593,5,-8.581,0,0.0949,0.287,0,0.15,0.478,123.772,4,9.522245037645447
I Know It's Today,Shrek The Musical,"Leah Greenhaus,Marissa O'Donnell,Sutton Foster",318666,51,musicals,0.561,0.269,2,-9.446,1,0.0592,0.834,0,0.258,0.42,137.395,4,17.253935660506503
Hurricane,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Original Broadway Cast of Hamilton",143551,62,musicals,0.453,0.546,0,-7.952,1,0.309,0.762,0,0.0965,0.398,171.289,5,9.522245037645447
A Million Dreams,The Greatest Showman (Original Motion Picture Soundtrack),"Ziv Zaifman,Hugh Jackman,Michelle Williams",269453,75,musicals,0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,3,7.318275154004107
A Million Dreams (Reprise),The Greatest Showman (Original Motion Picture Soundtrack),"Austyn Johnson,Cameron Seely,Hugh Jackman",60453,63,musicals,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369,3,7.318275154004107
Come Alive,The Greatest Showman (Original Motion Picture Soundtrack),"Hugh Jackman,Keala Settle,Daniel Everidge,Zendaya,The Greatest Showman Ensemble",225933,71,musicals,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034,4,7.318275154004107
The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),"Hugh Jackman,Zac Efron",214373,74,musicals,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,4,7.318275154004107
Good Morning Baltimore,Hairspray (Soundtrack To The Motion Picture),"Nikki Blonsky,Motion Picture Cast of Hairspray",234093,61,musicals,0.628,0.832,4,-4.365,1,0.0618,0.191,0,0.186,0.744,133.037,4,17.73305954825462
Rewrite The Stars,The Greatest Showman (Original Motion Picture Soundtrack),"Zac Efron,Zendaya",217440,73,musicals,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4,7.318275154004107
The Nicest Kids In Town,Hairspray (Soundtrack To The Motion Picture),"James Marsden,Motion Picture Cast of Hairspray",162293,53,musicals,0.55,0.891,1,-5.599,0,0.186,0.0393,0,0.151,0.725,169.963,4,17.73305954825462
It Takes Two,Hairspray (Soundtrack To The Motion Picture),"Zac Efron,Motion Picture Cast of Hairspray",184293,48,musicals,0.331,0.654,9,-6.284,1,0.0411,0.362,0,0.29,0.63,206.511,3,17.73305954825462
(The Legend Of) Miss Baltimore Crabs,Hairspray (Soundtrack To The Motion Picture),"Michelle Pfeiffer,Motion Picture Cast of Hairspray",247933,49,musicals,0.62,0.578,5,-6.685,0,0.186,0.724,0,0.103,0.766,133.675,4,17.73305954825462
I Can Hear The Bells,Hairspray (Soundtrack To The Motion Picture),"Nikki Blonsky,Motion Picture Cast of Hairspray",254346,56,musicals,0.615,0.57,0,-6.564,1,0.0315,0.727,0,0.0784,0.346,111.927,4,17.73305954825462
Ladies' Choice,Hairspray (Soundtrack To The Motion Picture),"Zac Efron,Motion Picture Cast of Hairspray",148146,51,musicals,0.685,0.943,2,-4.879,1,0.0644,0.0303,0,0.212,0.776,116.945,4,17.73305954825462
The New Girl In Town,Hairspray (Soundtrack To The Motion Picture),"Brittany Snow,Motion Picture Cast of Hairspray",135693,52,musicals,0.767,0.73,1,-6.445,1,0.0983,0.264,0,0.262,0.959,129.971,4,17.73305954825462
Run And Tell That,Hairspray (Soundtrack To The Motion Picture),"Elijah Kelley,Motion Picture Cast of Hairspray",231386,53,musicals,0.608,0.881,2,-4.765,1,0.205,0.0492,0,0.44,0.718,150.236,4,17.73305954825462
