Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2lEjFyPB30qbxd3bXAQfzz,Neverland - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Matthew Morrison,Laura Michelle Kelly",7/17/2015,1163110866,2022-06-06T08:27:18Z,musicals,Universal Records,181000,35,0.266,0.278,-9.773,0.033,0.851,0,0.114,0.2,79.779
2ZGmFVSTg1VVwJ70Shx0uR,Circus Of Your Mind - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Kelsey Grammer,Teal Wicks,Carolee Carmello",7/17/2015,1163110866,2022-06-06T08:27:22Z,musicals,Universal Records,271026,29,0.471,0.59,-5.736,0.1,0.579,0,0.09,0.559,185.368
5Sb9wYzagd53deNvA9zYlU,Live By The Hook - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),Kelsey Grammer,7/17/2015,1163110866,2022-06-06T08:27:27Z,musicals,Universal Records,227200,26,0.533,0.486,-8.503,0.291,0.519,0.0000785,0.102,0.247,127.397
2KphDaGwFB816KircXJ4ig,Stronger - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Matthew Morrison,Kelsey Grammer",7/17/2015,1163110866,2022-06-06T08:27:30Z,musicals,Universal Records,203266,32,0.442,0.704,-7.511,0.0871,0.133,0.0000397,0.362,0.263,114.001
7nsjEFAhjOyXUritsAThHP,The World Is Upside Down - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Matthew Morrison,Kelsey Grammer,Aidan Gemme,Christopher Paul Richards,Sawyer Nunes,Alex Dreier",7/17/2015,1163110866,2022-06-06T08:27:34Z,musicals,Universal Records,135200,24,0.648,0.428,-7.896,0.457,0.641,0,0.0947,0.566,127.285
0M9CNqwzeyijhwOsL7ZXF7,What You Mean To Me - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Matthew Morrison,Laura Michelle Kelly",7/17/2015,1163110866,2022-06-06T08:27:37Z,musicals,Universal Records,214520,36,0.413,0.292,-10.232,0.0297,0.84,0,0.152,0.308,72.029
6oavhKL9GSyqDv807g7rpm,Play - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Kelsey Grammer,Laura Michelle Kelly,Matthew Morrison",7/17/2015,1163110866,2022-06-06T08:27:41Z,musicals,Universal Records,273826,28,0.755,0.635,-7.236,0.2,0.518,0,0.727,0.727,128.041
1qTEy2Wwef4IaCK2U6p2nZ,We're All Made Of Stars - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Sawyer Nunes,Aidan Gemme,Christopher Paul Richards,Alex Dreier",7/17/2015,1163110866,2022-06-06T08:27:46Z,musicals,Universal Records,116986,29,0.644,0.447,-6.532,0.0408,0.623,0,0.164,0.49,137.124
3HKtu3rkxf3pf8ejaUhjJH,When Your Feet Don’t Touch The Ground - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Matthew Morrison,Aidan Gemme",7/17/2015,1163110866,2022-06-06T08:27:49Z,musicals,Universal Records,242893,32,0.408,0.253,-10.855,0.0312,0.911,0,0.114,0.188,92.091
757IuuVFjqWsGfZwdSRUt9,Something About This Night - Original Broadway Cast Recording,Finding Neverland (Original Broadway Cast Recording),"Kelsey Grammer,Chris Dwan,Matthew Morrison,Aidan Gemme",7/17/2015,1163110866,2022-06-06T08:27:58Z,musicals,Universal Records,133040,29,0.664,0.713,-6.572,0.221,0.43,0,0.158,0.595,81.709
5S6O5UYDS2dxVTY7JSF9xy,Road to Hell,Hadestown (Original Broadway Cast Recording),"André De Shields,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:28:20Z,musicals,Sing It Again Records,317879,57,0.507,0.651,-4.937,0.194,0.676,0.0000155,0.0642,0.7,98.995
0HZq47ubBTbuUUPGSueUOh,Any Way the Wind Blows,Hadestown (Original Broadway Cast Recording),"Eva Noblezada,Jewelle Blackman,Yvette Gonzalez-Nacer,Kay Trinidad,Anaïs Mitchell,Hadestown Original Broadway Company",7/26/2019,1163110866,2022-06-06T08:28:24Z,musicals,Sing It Again Records,225805,58,0.437,0.274,-9.041,0.0622,0.888,0,0.178,0.274,89.045
1yy0XglPOI5E8NKbtGH3OO,Wedding Song,Hadestown (Original Broadway Cast Recording),"Reeve Carney,Eva Noblezada,Afra Hines,Timothy Hughes,John Krause,Kimberly Marable,Ahmad Simmons,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:28:32Z,musicals,Sing It Again Records,213198,57,0.603,0.57,-6.242,0.035,0.427,0.000674,0.106,0.192,92.315
2IZiwBnwtrc0Fd8VIwAPeG,Livin' it Up on Top,Hadestown (Original Broadway Cast Recording),"Amber Gray,André De Shields,Reeve Carney,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:28:36Z,musicals,Sing It Again Records,329696,55,0.536,0.662,-5.574,0.226,0.477,0.0000519,0.0504,0.504,105.491
5fnl0Tyeh4r5gPANdaVu61,Way Down Hadestown,Hadestown (Original Broadway Cast Recording),"Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:28:40Z,musicals,Sing It Again Records,300246,56,0.655,0.622,-5.413,0.187,0.657,0.0000186,0.0637,0.547,93.088
2L9kJVudxeW91NpF9pVAbG,When the Chips are Down (Songbird vs. rattlesnake...) [Intro],Hadestown (Original Broadway Cast Recording),"André De Shields,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:28:48Z,musicals,Sing It Again Records,20264,11,0.64,0.406,-14.417,0.653,0.904,0,0.0967,0.473,95.473
3csi3SryPTup0NhtRKidsm,When the Chips are Down,Hadestown (Original Broadway Cast Recording),"Jewelle Blackman,Yvette Gonzalez-Nacer,Kay Trinidad,Eva Noblezada,Anaïs Mitchell,Hadestown Original Broadway Company",7/26/2019,1163110866,2022-06-06T08:28:51Z,musicals,Sing It Again Records,134250,55,0.801,0.762,-6.136,0.0644,0.596,0.00036,0.0505,0.809,96.053
6FNYKnVrG1u0IaMvVcUcMU,"Wait for Me (Hey, the big artiste...) [Intro]",Hadestown (Original Broadway Cast Recording),"André De Shields,Reeve Carney,Anaïs Mitchell,Hadestown Original Broadway Company",7/26/2019,1163110866,2022-06-06T08:28:55Z,musicals,Sing It Again Records,91425,53,0.693,0.336,-12.299,0.109,0.619,0,0.489,0.178,89.089
1dARoUpgYHvx33Qp8dawsZ,Wait for Me,Hadestown (Original Broadway Cast Recording),"André De Shields,Reeve Carney,Jewelle Blackman,Yvette Gonzalez-Nacer,Kay Trinidad,Kimberly Marable,Timothy Hughes,Hadestown Original Broadway Company,Malcolm Armwood,Jessie Shelton,Khaila Wilcoxon,Ahmad Simmons,Afra Hines,Anaïs Mitchell,T. Oliver Reid,John Krause",7/26/2019,1163110866,2022-06-06T08:28:59Z,musicals,Sing It Again Records,214961,61,0.568,0.487,-6.722,0.0468,0.443,0.000588,0.107,0.117,89.028
68oU2YXg4kwPpertTUFrC6,Why We Build the Wall,Hadestown (Original Broadway Cast Recording),"Patrick Page,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:29:02Z,musicals,Sing It Again Records,240193,55,0.563,0.457,-7.19,0.0353,0.586,0.000229,0.201,0.323,80.318
3fJJ28RcXGkgKlgbgBSbc8,Wait for Me (Reprise),Hadestown (Original Broadway Cast Recording),"André De Shields,Hadestown Original Broadway Company,Anaïs Mitchell",7/26/2019,1163110866,2022-06-06T08:29:32Z,musicals,Sing It Again Records,192281,59,0.705,0.501,-6.352,0.0933,0.576,0.00000362,0.636,0.203,92.08
64DXFDl2A6ObNy7iXFlZzZ,Naughty,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:29:48Z,,RSC Enterprise Ltd,242760,51,0.82,0.32,-9.343,0.0744,0.608,0,0.0545,0.772,140.066
2x1vvXydeMN8IXynSp3PbT,School Song,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:29:51Z,,RSC Enterprise Ltd,225253,45,0.641,0.415,-10.491,0.106,0.595,0,0.285,0.561,99.734
5fCMclssrZlNL2T2GawTph,This Little Girl,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:29:59Z,,RSC Enterprise Ltd,124453,34,0.657,0.0888,-13.033,0.251,0.854,0,0.0966,0.173,74.5
6i2S5zq6JY7TQp26N7Kb7E,When I Grow Up,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:30:05Z,,RSC Enterprise Ltd,216786,50,0.425,0.28,-9.729,0.0581,0.77,0,0.0718,0.397,71.25
2OShSwyI5I6XU45ipUux6Q,Quiet,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:30:10Z,,RSC Enterprise Ltd,228000,41,0.536,0.227,-11.263,0.0555,0.851,0,0.105,0.11,130.804
1ptZNtT378FjskeIf9mR5D,My House,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:30:13Z,,RSC Enterprise Ltd,222506,37,0.434,0.201,-10.856,0.0618,0.906,0,0.0762,0.154,96.68
5jb55O3h5dfOK4YMUbTb1Y,Revolting Children,Matilda the Musical (Original London Cast Recording),Matilda the Musical Original Cast,10/13/2011,1163110866,2022-06-06T08:30:16Z,,RSC Enterprise Ltd,152506,51,0.715,0.704,-5.731,0.059,0.476,0,0.288,0.59,115.911
453sWud3RLLhmuJTDDfwTl,Price and Son Theme / The Most Beautiful Thing in the World,Kinky Boots (Original West End Cast Recording),Full Company of Kinky Boots (Original West End Cast),4/1/2016,1163110866,2022-06-06T08:30:32Z,musicals,Masterworks Broadway,385226,24,0.392,0.435,-12.001,0.0816,0.225,0,0.686,0.517,173.978
5FtFALlmmqnzKPacvmmGL7,Take What You Got,Kinky Boots (Original West End Cast Recording),"Paul Ayres,Killian Donnelly,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:30:35Z,musicals,Masterworks Broadway,194093,26,0.546,0.636,-10.891,0.093,0.00222,0,0.411,0.681,121.761
0sT3oVLXILWPJ074QRFb5f,Land of Lola,Kinky Boots (Original West End Cast Recording),"Matt Henry,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:30:38Z,musicals,Masterworks Broadway,228426,31,0.535,0.728,-9.549,0.234,0.0695,0,0.884,0.533,118.101
7L4PTS3xMNgmItTtUlicmt,Step One,Kinky Boots (Original West End Cast Recording),Killian Donnelly,4/1/2016,1163110866,2022-06-06T08:30:49Z,musicals,Masterworks Broadway,169520,28,0.513,0.788,-10.551,0.155,0.00661,0,0.773,0.732,138.672
5W3OCkfPe7gzzuSpihRw4R,Sex Is In The Heel,Kinky Boots (Original West End Cast Recording),"Matt Henry,Chlöe Hart,Michael Hobbs,Killian Donnelly,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:30:53Z,musicals,Masterworks Broadway,348120,29,0.714,0.641,-11.281,0.068,0.00139,0.00000175,0.683,0.674,127.007
0ndNFozqrRc1hs4hyyVVTT,The History of Wrong Guys,Kinky Boots (Original West End Cast Recording),Amy Lennox,4/1/2016,1163110866,2022-06-06T08:30:56Z,musicals,Masterworks Broadway,296946,29,0.553,0.558,-11.181,0.321,0.0249,0,0.644,0.53,130.102
3WfmH06xEpw4bPZ16LrXN8,Not My Father's Son,Kinky Boots (Original West End Cast Recording),"Matt Henry,Killian Donnelly",4/1/2016,1163110866,2022-06-06T08:31:01Z,musicals,Masterworks Broadway,387586,27,0.452,0.247,-13.225,0.0363,0.745,0,0.793,0.321,140.488
3M3DjPgR1ODJovGKDyZNV7,Everybody Say Yeah,Kinky Boots (Original West End Cast Recording),"Matt Henry,Killian Donnelly,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:31:05Z,musicals,Masterworks Broadway,317893,26,0.533,0.861,-8.559,0.141,0.0151,0,0.688,0.497,133.907
6MDWQO7sZKmk15qKvYyLl2,What a Woman Wants,Kinky Boots (Original West End Cast Recording),"Matt Henry,Chlöe Hart,Jamie Baughan,Michael Hobbs,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:31:09Z,musicals,Masterworks Broadway,267493,24,0.688,0.723,-10.854,0.366,0.0962,0.00000576,0.824,0.492,119.899
6zdN3ZValfwzWbRyoLNMjg,In This Corner,Kinky Boots (Original West End Cast Recording),"Matt Henry,Chlöe Hart,Jamie Baughan,Gillian Hardie,Kinky Boots Ensemble",4/1/2016,1163110866,2022-06-06T08:31:12Z,musicals,Masterworks Broadway,331080,23,0.621,0.621,-10.626,0.126,0.00568,0,0.106,0.533,97.087
6hgx86fpdlHDGfx2FmdTXT,Soul of a Man,Kinky Boots (Original West End Cast Recording),Killian Donnelly,4/1/2016,1163110866,2022-06-06T08:31:17Z,musicals,Masterworks Broadway,206426,27,0.512,0.589,-10.973,0.0323,0.0169,0,0.705,0.455,81.053
4uIxdEV3oJlp2LwH6N5637,Hold Me in Your Heart,Kinky Boots (Original West End Cast Recording),Matt Henry,4/1/2016,1163110866,2022-06-06T08:31:21Z,musicals,Masterworks Broadway,276920,23,0.4,0.269,-13.456,0.06,0.674,0,0.798,0.304,157.093
6I100hWRZOFm5UlnQ2oKVi,Raise You Up / Just Be,Kinky Boots (Original West End Cast Recording),Full Company of Kinky Boots (Original West End Cast),4/1/2016,1163110866,2022-06-06T08:31:24Z,musicals,Masterworks Broadway,425280,29,0.631,0.694,-10.981,0.0822,0.00443,0,0.748,0.715,121.887
4obJvMCcNGiZkMmA76njg6,Lost in the Darkness,Jekyll & Hyde,Dr. Henry Jekyll,8/30/2005,1163110866,2022-06-06T08:31:38Z,musicals,Rhino Atlantic,116600,31,0.35,0.108,-17.503,0.0373,0.863,0.00323,0.228,0.101,83.405
2tY2ksoiz7qfmO4jKDesdl,Facade,Jekyll & Hyde,Ensemble,8/30/2005,1163110866,2022-06-06T08:31:42Z,musicals,Rhino Atlantic,234240,33,0.435,0.478,-7.752,0.0474,0.732,0,0.252,0.665,146.149
0pZyHZAmFl7OncYfW2STfH,Take Me as I Am,Jekyll & Hyde,"Jekyll, Emma",8/30/2005,1163110866,2022-06-06T08:31:52Z,musicals,Rhino Atlantic,189573,29,0.206,0.212,-11.438,0.0385,0.862,0.0000126,0.11,0.0427,169.077
7h8vPYar3uIPV1T0GRiAi8,No One Knows Who I Am,Jekyll & Hyde,Lucy Harris,8/30/2005,1163110866,2022-06-06T08:31:56Z,musicals,Rhino Atlantic,146733,27,0.306,0.0781,-16.462,0.0398,0.965,0.0000047,0.0865,0.139,131.764
3rNLfSQP9wTadu3iOOmUOz,Alive,Jekyll & Hyde,Hyde,8/30/2005,1163110866,2022-06-06T08:32:02Z,musicals,Rhino Atlantic,78000,27,0.523,0.686,-8.456,0.0801,0.755,0.0000205,0.329,0.727,87.272
3wNcluVEeS01wTuDGx0SRc,Your Work--And Nothing More,Jekyll & Hyde,"Utterson, Jekyll, Emma, Sir Danvers",8/30/2005,1163110866,2022-06-06T08:32:05Z,musicals,Rhino Atlantic,167373,26,0.264,0.383,-9.976,0.0402,0.863,0.0000206,0.103,0.376,83.358
2Np1g3gZRY5tME2QlJNai6,"Sympathy, Tenderness",Jekyll & Hyde,Lucy,8/30/2005,1163110866,2022-06-06T08:32:09Z,musicals,Rhino Atlantic,94600,26,0.211,0.0586,-19.603,0.0354,0.969,0.00133,0.0793,0.255,85.016
2WNPG9HRibvtymAp7f9jIW,Someone Like You,Jekyll & Hyde,Lucy,8/30/2005,1163110866,2022-06-06T08:32:12Z,musicals,Rhino Atlantic,226200,39,0.282,0.214,-11.408,0.0326,0.894,0.00000198,0.131,0.0859,130.703
6wXbF4Do590yIE8snBfzGi,Once Upon a Dream,Jekyll & Hyde,Emma,8/30/2005,1163110866,2022-06-06T08:32:19Z,musicals,Rhino Atlantic,169533,30,0.267,0.158,-17.346,0.0448,0.963,0.000126,0.0879,0.116,75.268
3oCh9DuwUaLDbXznD1T92Y,In His Eyes,Jekyll & Hyde,"Emma, Lucy",8/30/2005,1163110866,2022-06-06T08:32:22Z,musicals,Rhino Atlantic,241426,38,0.295,0.299,-9.129,0.0334,0.848,0.00000281,0.167,0.154,110.773
3KS8SsAW3oAg9eH9wdZ4v8,Dangerous Game,Jekyll & Hyde,"Lucy, Jekyll",8/30/2005,1163110866,2022-06-06T08:32:30Z,musicals,Rhino Atlantic,214906,33,0.341,0.427,-11.021,0.0499,0.723,0.00000264,0.202,0.163,135.609
3IRmPu1ra0V6STRU63SgMW,A New Life,Jekyll & Hyde,Lucy,8/30/2005,1163110866,2022-06-06T08:32:34Z,musicals,Rhino Atlantic,280040,34,0.264,0.21,-11.745,0.0375,0.936,0.0000057,0.194,0.0949,134.864
4PWOQUEfx2dzEJleMs8oDP,Confrontation,Jekyll & Hyde,Jekyll Hyde,8/30/2005,1163110866,2022-06-06T08:32:38Z,musicals,Rhino Atlantic,222333,35,0.294,0.527,-9.397,0.0895,0.756,0.0000481,0.284,0.164,84.19
2r7H8zXauTITTtsnZhHDiH,And You Don't Even Know It,Everybody's Talking About Jamie: The Original West End Cast Recording,"Original West End Cast of Everybody's Talking About Jamie,John McCrea,Tamsin Carroll",4/27/2018,1163110866,2022-06-06T08:33:01Z,musicals,Margaret New Limited,269466,44,0.617,0.846,-4.488,0.0795,0.157,0,0.0708,0.874,110.482
48GDgnRQ9pQWrKZU0KbTmT,The Wall in My Head,Everybody's Talking About Jamie: The Original West End Cast Recording,"Original West End Cast of Everybody's Talking About Jamie,John McCrea",4/27/2018,1163110866,2022-06-06T08:33:03Z,musicals,Margaret New Limited,245884,40,0.581,0.688,-7.174,0.062,0.145,0.0000853,0.115,0.148,120.9
6ANhmpVuDBs41Gm8JX1gN3,Spotlight,Everybody's Talking About Jamie: The Original West End Cast Recording,"Original West End Cast of Everybody's Talking About Jamie,Lucie Shorthouse",4/27/2018,1163110866,2022-06-06T08:33:07Z,musicals,Margaret New Limited,176976,37,0.631,0.533,-6.451,0.0519,0.132,0.000115,0.33,0.22,124.465
18QgUda9vrDw3a88uNq2GQ,Everybody's Talking About Jamie,Everybody's Talking About Jamie: The Original West End Cast Recording,"Original West End Cast of Everybody's Talking About Jamie,Mina Anwar,John McCrea,Josie Walker",4/27/2018,1163110866,2022-06-06T08:33:17Z,musicals,Margaret New Limited,219380,38,0.611,0.935,-3.696,0.243,0.0821,0,0.11,0.719,177.984
2hpcXsAkCToO8p9LhdQfi2,He's My Boy,Everybody's Talking About Jamie: The Original West End Cast Recording,"Original West End Cast of Everybody's Talking About Jamie,Josie Walker",4/27/2018,1163110866,2022-06-06T08:33:24Z,musicals,Margaret New Limited,326882,37,0.376,0.43,-6.658,0.0304,0.599,0.00022,0.16,0.177,126.382
0RRqzZtzLPJry9WQL1s4bD,You're in the Band,School of Rock: The Musical (Original Cast Recording),The Original Broadway Cast Of School Of Rock,12/4/2015,1163110866,2022-06-06T08:33:45Z,musicals,Warner Records,294840,36,0.653,0.815,-3.691,0.0919,0.00665,0,0.258,0.728,144.908
0pDvRNghrQCX2Pd82o6022,If Only You Would Listen,School of Rock: The Musical (Original Cast Recording),The Original Broadway Cast Of School Of Rock,12/4/2015,1163110866,2022-06-06T08:33:53Z,musicals,Warner Records,192080,35,0.491,0.463,-5.512,0.0394,0.51,0,0.137,0.565,130.11
0Yyr78TLC2HEhcMFfuoKfZ,Stick It to the Man,School of Rock: The Musical (Original Cast Recording),The Original Broadway Cast Of School Of Rock,12/4/2015,1163110866,2022-06-06T08:33:57Z,musicals,Warner Records,192346,47,0.634,0.846,-3.805,0.0474,0.00152,0.0000938,0.0624,0.641,115
3nSHXcbVEhy3phpWxMcsO0,Where Did the Rock Go,School of Rock: The Musical (Original Cast Recording),The Original Broadway Cast Of School Of Rock,12/4/2015,1163110866,2022-06-06T08:34:00Z,musicals,Warner Records,254760,35,0.355,0.479,-7.583,0.0344,0.499,0.00000782,0.0974,0.214,140.66
5qdmxwRkULsZY1BxNvSGx4,Circle of Life with Nants' Ingonyama,The Lion King: Original Broadway Cast Recording,"Tsidii Le Loka,Ensemble - The Lion King,Lebo M.,Faca Kulu",1/1/1997,1163110866,2022-06-06T08:34:24Z,musicals,Walt Disney Records,269173,50,0.301,0.388,-11.137,0.0462,0.828,0.00286,0.501,0.304,82.357
45SmwPjsJvauHdf5jw8CAo,The Morning Report,The Lion King: Original Broadway Cast Recording,"Samuel E. Wright,Scott Irby-Ranniar,Geoff Hoyle",1/1/1997,1163110866,2022-06-06T08:34:29Z,musicals,Walt Disney Records,151733,40,0.516,0.419,-9.907,0.423,0.681,0,0.0731,0.681,76.406
74wxaHFdfoQwl4OuLcQnHY,The Lioness Hunt,The Lion King: Original Broadway Cast Recording,"Ensemble - The Lion King,Lebo M.",1/1/1997,1163110866,2022-06-06T08:34:32Z,musicals,Walt Disney Records,124706,42,0.66,0.35,-11.325,0.0868,0.907,0,0.335,0.675,105.359
2hmX7OquuyHXFphptTW68R,I Just Can't Wait To Be King,The Lion King: Original Broadway Cast Recording,"Scott Irby-Ranniar,Ensemble - The Lion King,Geoff Hoyle,Kajuana Shuford",1/1/1997,1163110866,2022-06-06T08:34:35Z,musicals,Walt Disney Records,182400,44,0.546,0.62,-7.858,0.139,0.46,0.00000917,0.132,0.829,103.266
31jFnjbYrzpkuV6zY2hvoR,Chow Down,The Lion King: Original Broadway Cast Recording,"Tracy Nicole Chapman,Stanley Wayne Mathis,Kevin Cahoon",1/1/1997,1163110866,2022-06-06T08:34:39Z,musicals,Walt Disney Records,197066,38,0.543,0.495,-9.574,0.129,0.368,0.0000613,0.0956,0.454,141.035
5eoEVRTtSFNqqacXidSNMe,They Live in You - From The Lion King/Original Broadway Cast Recording,The Lion King: Original Broadway Cast Recording,"Samuel E. Wright,Ensemble - The Lion King",1/1/1997,1163110866,2022-06-06T08:34:43Z,musicals,Walt Disney Records,181293,49,0.604,0.26,-14.53,0.0428,0.851,0.0028,0.0855,0.109,113.561
3PJYvkDkZvSBH7jl7ktPHj,Be Prepared - From The Lion King/Original Broadway Cast Recording,The Lion King: Original Broadway Cast Recording,"Ensemble - The Lion King,Tracy Nicole Chapman,Stanley Wayne Mathis,Kevin Cahoon,John Vickery",1/1/1997,1163110866,2022-06-06T08:34:48Z,musicals,Walt Disney Records,206800,42,0.67,0.469,-11.503,0.0998,0.598,0,0.0854,0.62,126.236
4bAIUUNRNWLxx1Y4vrojmy,Rafiki Mourns,The Lion King: Original Broadway Cast Recording,"Tsidii Le Loka,Ensemble - The Lion King",1/1/1997,1163110866,2022-06-06T08:34:58Z,musicals,Walt Disney Records,125000,37,0.401,0.1,-19.332,0.0546,0.924,0,0.104,0.435,113.579
